,movieId,title,year,genres,genre1,genre2,genre3,genre4,genre5
703,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",1994,Comedy,Comedy,,,,
704,861,Supercop (Police Story 3: Supercop) (1992),1992,Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,
705,862,Manny & Lo (1996),1996,Drama,Drama,,,,
706,865,Small Faces (1996),1996,Drama,Drama,,,,
707,866,Bound (1996),1996,Crime|Drama|Romance|Thriller,Crime,Drama,Romance,Thriller,
708,869,Kansas City (1996),1996,Crime|Drama|Musical|Thriller,Crime,Drama,Musical,Thriller,
709,870,Gone Fishin' (1997),1997,Comedy,Comedy,,,,
710,875,Nothing to Lose (1994),1994,Action|Crime|Drama,Action,Crime,Drama,,
711,876,Supercop 2 (Project S) (1993),1993,Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,
712,879,"Relic, The (1997)",1997,Horror|Thriller,Horror,Thriller,,,
713,880,"Island of Dr. Moreau, The (1996)",1996,Sci-Fi|Thriller,Sci-Fi,Thriller,,,
714,881,First Kid (1996),1996,Children|Comedy,Children,Comedy,,,
715,882,"Trigger Effect, The (1996)",1996,Drama|Thriller,Drama,Thriller,,,
716,885,Bogus (1996),1996,Children|Drama|Fantasy,Children,Drama,Fantasy,,
717,886,Bulletproof (1996),1996,Action|Comedy|Crime,Action,Comedy,Crime,,
718,888,Land Before Time III: The Time of the Great Giving (1995),1995,Adventure|Animation|Children|Musical,Adventure,Animation,Children,Musical,
719,891,Halloween: The Curse of Michael Myers (1995),1995,Horror|Thriller,Horror,Thriller,,,
720,892,Twelfth Night (1996),1996,Comedy|Drama|Romance,Comedy,Drama,Romance,,
721,893,Mother Night (1996),1996,Drama,Drama,,,,
722,896,Wild Reeds (1994),1994,Drama,Drama,,,,
747,921,My Favorite Year (1982),1982,Comedy,Comedy,,,,
798,981,Dangerous Ground (1997),1997,Drama,Drama,,,,
800,984,"Pompatus of Love, The (1996)",1996,Comedy|Drama,Comedy,Drama,,,
801,986,Fly Away Home (1996),1996,Adventure|Children,Adventure,Children,,,
802,987,Bliss (1997),1997,Drama|Romance,Drama,Romance,,,
803,988,Grace of My Heart (1996),1996,Comedy|Drama,Comedy,Drama,,,
804,989,Brother of Sleep (Schlafes Bruder) (1995),1995,Drama,Drama,,,,
805,990,Maximum Risk (1996),1996,Action|Adventure|Thriller,Action,Adventure,Thriller,,
806,991,Michael Collins (1996),1996,Drama,Drama,,,,
807,992,"Rich Man's Wife, The (1996)",1996,Thriller,Thriller,,,,
808,993,Infinity (1996),1996,Drama,Drama,,,,
809,994,Big Night (1996),1996,Comedy|Drama,Comedy,Drama,,,
810,996,Last Man Standing (1996),1996,Action|Crime|Drama|Thriller,Action,Crime,Drama,Thriller,
811,997,Caught (1996),1996,Drama|Thriller,Drama,Thriller,,,
812,998,Set It Off (1996),1996,Action|Crime,Action,Crime,,,
813,999,2 Days in the Valley (1996),1996,Crime|Film-Noir,Crime,Film-Noir,,,
814,1000,Curdled (1996),1996,Crime,Crime,,,,
815,1002,Ed's Next Move (1996),1996,Comedy|Romance,Comedy,Romance,,,
816,1003,Extreme Measures (1996),1996,Drama|Thriller,Drama,Thriller,,,
817,1004,"Glimmer Man, The (1996)",1996,Action|Thriller,Action,Thriller,,,
818,1005,D3: The Mighty Ducks (1996),1996,Children|Comedy,Children,Comedy,,,
819,1006,"Chamber, The (1996)",1996,Drama,Drama,,,,
828,1015,Homeward Bound: The Incredible Journey (1993),1993,Adventure|Children|Drama,Adventure,Children,Drama,,
833,1020,Cool Runnings (1993),1993,Comedy,Comedy,,,,
834,1021,Angels in the Outfield (1994),1994,Children|Comedy,Children,Comedy,,,
840,1027,Robin Hood: Prince of Thieves (1991),1991,Adventure|Drama,Adventure,Drama,,,
846,1033,"Fox and the Hound, The (1981)",1981,Animation|Children|Drama,Animation,Children,Drama,,
847,1034,Freeway (1996),1996,Comedy|Crime|Drama|Thriller,Comedy,Crime,Drama,Thriller,
849,1036,Die Hard (1988),1988,Action|Crime|Thriller,Action,Crime,Thriller,,
850,1037,"Lawnmower Man, The (1992)",1992,Action|Horror|Sci-Fi|Thriller,Action,Horror,Sci-Fi,Thriller,
851,1038,Unhook the Stars (1996),1996,Drama,Drama,,,,
852,1040,"Secret Agent, The (1996)",1996,Drama,Drama,,,,
853,1041,Secrets & Lies (1996),1996,Drama,Drama,,,,
854,1042,That Thing You Do! (1996),1996,Comedy|Drama,Comedy,Drama,,,
855,1043,To Gillian on Her 37th Birthday (1996),1996,Drama|Romance,Drama,Romance,,,
856,1044,Surviving Picasso (1996),1996,Drama,Drama,,,,
857,1045,Love Is All There Is (1996),1996,Comedy|Drama,Comedy,Drama,,,
858,1046,Beautiful Thing (1996),1996,Drama|Romance,Drama,Romance,,,
859,1047,"Long Kiss Goodnight, The (1996)",1996,Action|Drama|Thriller,Action,Drama,Thriller,,
860,1049,"Ghost and the Darkness, The (1996)",1996,Action|Adventure,Action,Adventure,,,
861,1050,Looking for Richard (1996),1996,Documentary|Drama,Documentary,Drama,,,
862,1051,Trees Lounge (1996),1996,Drama,Drama,,,,
863,1054,Get on the Bus (1996),1996,Drama,Drama,,,,
864,1055,Shadow Conspiracy (1997),1997,Thriller,Thriller,,,,
865,1056,Jude (1996),1996,Drama,Drama,,,,
866,1057,Everyone Says I Love You (1996),1996,Comedy|Musical|Romance,Comedy,Musical,Romance,,
867,1058,Bitter Sugar (1996),1996,Drama,Drama,,,,
868,1059,William Shakespeare's Romeo + Juliet (1996),1996,Drama|Romance,Drama,Romance,,,
869,1060,Swingers (1996),1996,Comedy|Drama,Comedy,Drama,,,
870,1061,Sleepers (1996),1996,Thriller,Thriller,,,,
871,1064,Aladdin and the King of Thieves (1996),1996,Animation|Children|Comedy|Fantasy|Musical|Romance,Animation,Children,Comedy,Fantasy,Musical
881,1079,"Fish Called Wanda, A (1988)",1988,Comedy|Crime,Comedy,Crime,,,
883,1081,Victor/Victoria (1982),1982,Comedy|Musical|Romance,Comedy,Musical,Romance,,
889,1087,Madame Butterfly (1995),1995,Musical,Musical,,,,
890,1088,Dirty Dancing (1987),1987,Drama|Musical|Romance,Drama,Musical,Romance,,
891,1089,Reservoir Dogs (1992),1992,Crime|Mystery|Thriller,Crime,Mystery,Thriller,,
892,1090,Platoon (1986),1986,Drama|War,Drama,War,,,
893,1091,Weekend at Bernie's (1989),1989,Comedy,Comedy,,,,
894,1092,Basic Instinct (1992),1992,Crime|Mystery|Thriller,Crime,Mystery,Thriller,,
895,1093,"Doors, The (1991)",1991,Drama,Drama,,,,
896,1094,"Crying Game, The (1992)",1992,Drama|Romance|Thriller,Drama,Romance,Thriller,,
897,1095,Glengarry Glen Ross (1992),1992,Drama,Drama,,,,
898,1096,Sophie's Choice (1982),1982,Drama,Drama,,,,
899,1097,E.T. the Extra-Terrestrial (1982),1982,Children|Drama|Sci-Fi,Children,Drama,Sci-Fi,,
900,1098,"Search for One-eye Jimmy, The (1996)",1996,Comedy,Comedy,,,,
902,1100,Days of Thunder (1990),1990,Action|Drama|Romance,Action,Drama,Romance,,
903,1101,Top Gun (1986),1986,Action|Romance,Action,Romance,,,
906,1105,Children of the Corn IV: The Gathering (1996),1996,Horror,Horror,,,,
907,1107,Loser (1991),1991,Comedy,Comedy,,,,
908,1111,Microcosmos (1996),1996,Documentary,Documentary,,,,
909,1112,Palookaville (1996),1996,Action|Comedy|Drama,Action,Comedy,Drama,,
910,1113,"Associate, The (1996)",1996,Comedy,Comedy,,,,
911,1114,"Funeral, The (1996)",1996,Crime|Drama,Crime,Drama,,,
912,1116,"Single Girl, A (1995)",1995,Drama,Drama,,,,
913,1117,"Eighth Day, The (1996)",1996,Drama,Drama,,,,
914,1119,Drunks (1995),1995,Drama,Drama,,,,
915,1120,"People vs. Larry Flynt, The (1996)",1996,Comedy|Drama,Comedy,Drama,,,
916,1123,"Perfect Candidate, A (1996)",1996,Documentary,Documentary,,,,
917,1124,On Golden Pond (1981),1981,Drama,Drama,,,,
919,1126,Drop Dead Fred (1991),1991,Comedy|Fantasy,Comedy,Fantasy,,,
920,1127,"Abyss, The (1989)",1989,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,
921,1128,"Fog, The (1980)",1980,Horror,Horror,,,,
922,1129,Escape from New York (1981),1981,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,
923,1130,"Howling, The (1980)",1980,Horror|Mystery,Horror,Mystery,,,
924,1131,Jean de Florette (1986),1986,Drama|Mystery,Drama,Mystery,,,
925,1132,Manon of the Spring (1986),1986,Drama,Drama,,,,
926,1135,Private Benjamin (1980),1980,Comedy,Comedy,,,,
928,1143,Three Lives and Only One Death (1996),1996,Comedy,Comedy,,,,
929,1147,When We Were Kings (1996),1996,Documentary,Documentary,,,,
930,1148,Wallace & Gromit: The Wrong Trousers (1993),1993,Animation|Children|Comedy|Crime,Animation,Children,Comedy,Crime,
931,1150,"Return of Martin Guerre, The (1982)",1982,Drama,Drama,,,,
932,1151,Faust (1994),1994,Animation|Comedy|Thriller,Animation,Comedy,Thriller,,
938,1163,Mina Tannenbaum (1994),1994,Drama,Drama,,,,
939,1167,Dear God (1996),1996,Comedy,Comedy,,,,
940,1168,Bad Moon (1996),1996,Action|Adventure|Horror,Action,Adventure,Horror,,
941,1169,American Dream (1990),1990,Documentary,Documentary,,,,
942,1171,Bob Roberts (1992),1992,Comedy,Comedy,,,,
943,1172,Cinema Paradiso (1989),1989,Drama,Drama,,,,
944,1173,"Cook the Thief His Wife & Her Lover, The (1989)",1989,Comedy|Drama,Comedy,Drama,,,
945,1175,Delicatessen (1991),1991,Comedy|Drama|Romance,Comedy,Drama,Romance,,
946,1176,"Double Life of Veronique, The (1991)",1991,Drama|Fantasy|Romance,Drama,Fantasy,Romance,,
947,1177,Enchanted April (1992),1992,Drama|Romance,Drama,Romance,,,
949,1179,"Grifters, The (1990)",1990,Crime|Drama|Film-Noir,Crime,Drama,Film-Noir,,
950,1180,Hear My Song (1991),1991,Comedy,Comedy,,,,
951,1181,"Shooter, The (1997)",1997,Western,Western,,,,
952,1183,"English Patient, The (1996)",1996,Drama|Romance|War,Drama,Romance,War,,
953,1184,Mediterraneo (1991),1991,Comedy|Drama,Comedy,Drama,,,
954,1185,My Left Foot (1989),1989,Drama,Drama,,,,
955,1186,"Sex, Lies, and Videotape (1989)",1989,Drama,Drama,,,,
956,1187,Passion Fish (1992),1992,Drama,Drama,,,,
957,1188,Strictly Ballroom (1992),1992,Comedy|Romance,Comedy,Romance,,,
958,1189,"Thin Blue Line, The (1988)",1988,Documentary,Documentary,,,,
959,1190,Tie Me Up! Tie Me Down! (1990),1990,Crime|Drama|Romance,Crime,Drama,Romance,,
960,1191,Madonna: Truth or Dare (1991),1991,Documentary|Musical,Documentary,Musical,,,
961,1192,Paris Is Burning (1990),1990,Documentary,Documentary,,,,
964,1196,Star Wars: Episode V - The Empire Strikes Back (1980),1980,Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,
965,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Fantasy|Romance,Action,Adventure,Comedy,Fantasy,Romance
966,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1981,Action|Adventure,Action,Adventure,,,
967,1199,Brazil (1985),1985,Fantasy|Sci-Fi,Fantasy,Sci-Fi,,,
968,1200,Aliens (1986),1986,Action|Adventure|Horror|Sci-Fi,Action,Adventure,Horror,Sci-Fi,
970,1202,Withnail & I (1987),1987,Comedy,Comedy,,,,
977,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,
978,1211,Wings of Desire (1987),1987,Drama|Fantasy|Romance,Drama,Fantasy,Romance,,
980,1213,Goodfellas (1990),1990,Crime|Drama,Crime,Drama,,,
982,1215,Army of Darkness (1993),1993,Action|Adventure|Comedy|Fantasy|Horror,Action,Adventure,Comedy,Fantasy,Horror
983,1216,"Big Blue, The (1988)",1988,Adventure|Drama|Romance,Adventure,Drama,Romance,,
984,1217,Ran (1985),1985,Drama|War,Drama,War,,,
985,1218,"Killer, The (1989)",1989,Action|Crime|Drama|Thriller,Action,Crime,Drama,Thriller,
987,1220,"Blues Brothers, The (1980)",1980,Action|Comedy|Musical,Action,Comedy,Musical,,
989,1222,Full Metal Jacket (1987),1987,Drama|War,Drama,War,,,
990,1223,"Grand Day Out with Wallace and Gromit, A (1989)",1989,Adventure|Animation|Children|Comedy|Sci-Fi,Adventure,Animation,Children,Comedy,Sci-Fi
991,1224,Henry V (1989),1989,Action|Drama|Romance|War,Action,Drama,Romance,War,
992,1225,Amadeus (1984),1984,Drama,Drama,,,,
994,1227,Once Upon a Time in America (1984),1984,Crime|Drama,Crime,Drama,,,
995,1228,Raging Bull (1980),1980,Drama,Drama,,,,
997,1231,"Right Stuff, The (1983)",1983,Drama,Drama,,,,
999,1233,"Boot, Das (Boat, The) (1981)",1981,Action|Drama|War,Action,Drama,War,,
1002,1236,Trust (1990),1990,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1004,1238,Local Hero (1983),1983,Comedy,Comedy,,,,
1005,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,
1006,1241,Dead Alive (Braindead) (1992),1992,Comedy|Fantasy|Horror,Comedy,Fantasy,Horror,,
1007,1242,Glory (1989),1989,Drama|War,Drama,War,,,
1008,1243,Rosencrantz and Guildenstern Are Dead (1990),1990,Comedy|Drama,Comedy,Drama,,,
1010,1245,Miller's Crossing (1990),1990,Crime|Drama|Film-Noir|Thriller,Crime,Drama,Film-Noir,Thriller,
1011,1246,Dead Poets Society (1989),1989,Drama,Drama,,,,
1014,1249,"Femme Nikita, La (1990)",1990,Action|Crime|Romance|Thriller,Action,Crime,Romance,Thriller,
1020,1255,Bad Taste (1987),1987,Comedy|Horror|Sci-Fi,Comedy,Horror,Sci-Fi,,
1022,1257,Better Off Dead... (1985),1985,Comedy|Romance,Comedy,Romance,,,
1023,1258,"Shining, The (1980)",1980,Horror,Horror,,,,
1024,1259,Stand by Me (1986),1986,Adventure|Drama,Adventure,Drama,,,
1026,1261,Evil Dead II (Dead by Dawn) (1987),1987,Action|Comedy|Fantasy|Horror,Action,Comedy,Fantasy,Horror,
1029,1264,Diva (1981),1981,Action|Drama|Mystery|Romance|Thriller,Action,Drama,Mystery,Romance,Thriller
1030,1265,Groundhog Day (1993),1993,Comedy|Fantasy|Romance,Comedy,Fantasy,Romance,,
1031,1266,Unforgiven (1992),1992,Drama|Western,Drama,Western,,,
1033,1268,Pump Up the Volume (1990),1990,Comedy|Drama,Comedy,Drama,,,
1035,1270,Back to the Future (1985),1985,Adventure|Comedy|Sci-Fi,Adventure,Comedy,Sci-Fi,,
1036,1271,Fried Green Tomatoes (1991),1991,Comedy|Crime|Drama,Comedy,Crime,Drama,,
1038,1273,Down by Law (1986),1986,Comedy|Drama|Film-Noir,Comedy,Drama,Film-Noir,,
1039,1274,Akira (1988),1988,Action|Adventure|Animation|Sci-Fi,Action,Adventure,Animation,Sci-Fi,
1040,1275,Highlander (1986),1986,Action|Adventure|Fantasy,Action,Adventure,Fantasy,,
1042,1277,Cyrano de Bergerac (1990),1990,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1044,1279,Night on Earth (1991),1991,Comedy|Drama,Comedy,Drama,,,
1045,1280,Raise the Red Lantern (1991),1991,Drama,Drama,,,,
1050,1285,Heathers (1989),1989,Comedy,Comedy,,,,
1051,1286,Somewhere in Time (1980),1980,Drama|Romance,Drama,Romance,,,
1053,1288,This Is Spinal Tap (1984),1984,Comedy,Comedy,,,,
1054,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1983,Documentary,Documentary,,,,
1055,1290,Some Kind of Wonderful (1987),1987,Drama|Romance,Drama,Romance,,,
1056,1291,Indiana Jones and the Last Crusade (1989),1989,Action|Adventure,Action,Adventure,,,
1058,1293,Gandhi (1982),1982,Drama,Drama,,,,
1059,1295,"Unbearable Lightness of Being, The (1988)",1988,Drama,Drama,,,,
1060,1296,"Room with a View, A (1986)",1986,Drama|Romance,Drama,Romance,,,
1061,1297,Real Genius (1985),1985,Comedy,Comedy,,,,
1062,1298,Pink Floyd: The Wall (1982),1982,Drama|Musical,Drama,Musical,,,
1063,1299,"Killing Fields, The (1984)",1984,Drama|War,Drama,War,,,
1064,1300,My Life as a Dog (1985),1985,Comedy|Drama,Comedy,Drama,,,
1066,1302,Field of Dreams (1989),1989,Children|Drama|Fantasy,Children,Drama,Fantasy,,
1069,1305,"Paris, Texas (1984)",1984,Drama|Romance,Drama,Romance,,,
1070,1306,Until the End of the World (1991),1991,Adventure|Drama|Sci-Fi,Adventure,Drama,Sci-Fi,,
1071,1307,When Harry Met Sally... (1989),1989,Comedy|Romance,Comedy,Romance,,,
1072,1310,Hype! (1996),1996,Documentary,Documentary,,,,
1073,1311,Santa with Muscles (1996),1996,Comedy,Comedy,,,,
1074,1312,Female Perversions (1996),1996,Drama,Drama,,,,
1075,1315,Paris Was a Woman (1995),1995,Documentary,Documentary,,,,
1076,1317,I'm Not Rappaport (1996),1996,Comedy,Comedy,,,,
1077,1318,Blue Juice (1995),1995,Comedy|Drama,Comedy,Drama,,,
1078,1320,Alien 3 (a.k.a. Alien 3) (1992),1992,Action|Horror|Sci-Fi|Thriller,Action,Horror,Sci-Fi,Thriller,
1079,1321,"American Werewolf in London, An (1981)",1981,Comedy|Horror|Thriller,Comedy,Horror,Thriller,,
1080,1322,Amityville 1992: It's About Time (1992),1992,Horror,Horror,,,,
1081,1323,Amityville 3-D (1983),1983,Horror,Horror,,,,
1082,1324,Amityville: Dollhouse (1996),1996,Horror,Horror,,,,
1083,1325,Amityville: A New Generation (1993),1993,Horror,Horror,,,,
1084,1326,Amityville II: The Possession (1982),1982,Horror,Horror,,,,
1086,1328,"Amityville Curse, The (1990)",1990,Horror,Horror,,,,
1088,1330,April Fool's Day (1986),1986,Horror,Horror,,,,
1090,1332,"Believers, The (1987)",1987,Horror|Thriller,Horror,Thriller,,,
1093,1335,Blood Beach (1981),1981,Horror|Mystery,Horror,Mystery,,,
1094,1336,Body Parts (1991),1991,Horror|Thriller,Horror,Thriller,,,
1096,1339,Dracula (Bram Stoker's Dracula) (1992),1992,Fantasy|Horror|Romance|Thriller,Fantasy,Horror,Romance,Thriller,
1099,1342,Candyman (1992),1992,Horror|Thriller,Horror,Thriller,,,
1100,1343,Cape Fear (1991),1991,Thriller,Thriller,,,,
1103,1346,Cat People (1982),1982,Drama|Fantasy|Horror,Drama,Fantasy,Horror,,
1104,1347,"Nightmare on Elm Street, A (1984)",1984,Horror|Thriller,Horror,Thriller,,,
1106,1349,Vampire in Venice (1986),1986,Horror,Horror,,,,
1108,1351,Blood and Wine (Blood & Wine) (1996),1996,Crime|Drama|Thriller,Crime,Drama,Thriller,,
1109,1352,Albino Alligator (1996),1996,Crime|Thriller,Crime,Thriller,,,
1110,1353,"Mirror Has Two Faces, The (1996)",1996,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1111,1354,Breaking the Waves (1996),1996,Drama|Mystery,Drama,Mystery,,,
1112,1355,Nightwatch (1997),1997,Horror|Thriller,Horror,Thriller,,,
1113,1356,Star Trek: First Contact (1996),1996,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,
1114,1357,Shine (1996),1996,Drama|Romance,Drama,Romance,,,
1115,1358,Sling Blade (1996),1996,Drama,Drama,,,,
1116,1359,Jingle All the Way (1996),1996,Children|Comedy,Children,Comedy,,,
1117,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1996,Documentary,Documentary,,,,
1118,1363,"Preacher's Wife, The (1996)",1996,Drama,Drama,,,,
1119,1365,Ridicule (1996),1996,Drama,Drama,,,,
1120,1366,"Crucible, The (1996)",1996,Drama,Drama,,,,
1121,1367,101 Dalmatians (1996),1996,Adventure|Children|Comedy,Adventure,Children,Comedy,,
1122,1369,I Can't Sleep (1994),1994,Drama|Thriller,Drama,Thriller,,,
1123,1370,Die Hard 2 (1990),1990,Action|Adventure|Thriller,Action,Adventure,Thriller,,
1125,1372,Star Trek VI: The Undiscovered Country (1991),1991,Action|Mystery|Sci-Fi,Action,Mystery,Sci-Fi,,
1126,1373,Star Trek V: The Final Frontier (1989),1989,Action|Sci-Fi,Action,Sci-Fi,,,
1127,1374,Star Trek II: The Wrath of Khan (1982),1982,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,
1128,1375,Star Trek III: The Search for Spock (1984),1984,Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,
1129,1376,Star Trek IV: The Voyage Home (1986),1986,Adventure|Comedy|Sci-Fi,Adventure,Comedy,Sci-Fi,,
1130,1377,Batman Returns (1992),1992,Action|Crime,Action,Crime,,,
1131,1378,Young Guns (1988),1988,Action|Comedy|Western,Action,Comedy,Western,,
1132,1379,Young Guns II (1990),1990,Action|Western,Action,Western,,,
1134,1381,Grease 2 (1982),1982,Comedy|Musical|Romance,Comedy,Musical,Romance,,
1135,1382,Marked for Death (1990),1990,Action|Drama,Action,Drama,,,
1136,1385,Under Siege (1992),1992,Action|Drama|Thriller,Action,Drama,Thriller,,
1139,1389,Jaws 3-D (1983),1983,Action|Horror,Action,Horror,,,
1140,1390,My Fellow Americans (1996),1996,Comedy,Comedy,,,,
1141,1391,Mars Attacks! (1996),1996,Action|Comedy|Sci-Fi,Action,Comedy,Sci-Fi,,
1142,1392,Citizen Ruth (1996),1996,Comedy|Drama,Comedy,Drama,,,
1143,1393,Jerry Maguire (1996),1996,Drama|Romance,Drama,Romance,,,
1144,1394,Raising Arizona (1987),1987,Comedy,Comedy,,,,
1145,1395,Tin Men (1987),1987,Comedy|Drama,Comedy,Drama,,,
1146,1396,Sneakers (1992),1992,Action|Comedy|Crime|Drama|Sci-Fi,Action,Comedy,Crime,Drama,Sci-Fi
1147,1397,Bastard Out of Carolina (1996),1996,Drama,Drama,,,,
1148,1398,In Love and War (1996),1996,Romance|War,Romance,War,,,
1149,1399,Marvin's Room (1996),1996,Drama,Drama,,,,
1150,1400,Somebody is Waiting (1996),1996,Drama,Drama,,,,
1151,1401,Ghosts of Mississippi (1996),1996,Drama,Drama,,,,
1152,1404,Night Falls on Manhattan (1996),1996,Crime|Drama,Crime,Drama,,,
1153,1405,Beavis and Butt-Head Do America (1996),1996,Adventure|Animation|Comedy|Crime,Adventure,Animation,Comedy,Crime,
1154,1407,Scream (1996),1996,Comedy|Horror|Mystery|Thriller,Comedy,Horror,Mystery,Thriller,
1155,1408,"Last of the Mohicans, The (1992)",1992,Action|Romance|War|Western,Action,Romance,War,Western,
1156,1409,Michael (1996),1996,Comedy|Drama|Fantasy|Romance,Comedy,Drama,Fantasy,Romance,
1157,1410,"Evening Star, The (1996)",1996,Comedy|Drama,Comedy,Drama,,,
1158,1411,Hamlet (1996),1996,Crime|Drama|Romance,Crime,Drama,Romance,,
1159,1412,Some Mother's Son (1996),1996,Drama,Drama,,,,
1160,1413,"Whole Wide World, The (1996)",1996,Drama,Drama,,,,
1161,1414,Mother (1996),1996,Comedy,Comedy,,,,
1162,1416,Evita (1996),1996,Drama|Musical,Drama,Musical,,,
1163,1417,"Portrait of a Lady, The (1996)",1996,Drama,Drama,,,,
1165,1421,Grateful Dead (1995),1995,Documentary,Documentary,,,,
1166,1422,Murder at 1600 (1997),1997,Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,
1167,1423,Hearts and Minds (1996),1996,Drama,Drama,,,,
1168,1425,Fierce Creatures (1997),1997,Comedy,Comedy,,,,
1169,1426,Zeus and Roxanne (1997),1997,Children,Children,,,,
1170,1427,Turbulence (1997),1997,Action|Thriller,Action,Thriller,,,
1171,1428,Angel Baby (1995),1995,Drama,Drama,,,,
1172,1429,First Strike (Police Story 4: First Strike)  (1996),1996,Action|Adventure|Comedy|Thriller,Action,Adventure,Comedy,Thriller,
1173,1430,Underworld (1996),1996,Comedy|Thriller,Comedy,Thriller,,,
1174,1431,Beverly Hills Ninja (1997),1997,Action|Comedy,Action,Comedy,,,
1175,1432,Metro (1997),1997,Action|Comedy|Crime|Drama|Thriller,Action,Comedy,Crime,Drama,Thriller
1176,1433,"Machine, The (1994)",1994,Comedy|Horror|Sci-Fi|Thriller,Comedy,Horror,Sci-Fi,Thriller,
1177,1437,"Cement Garden, The (1993)",1993,Drama,Drama,,,,
1178,1438,Dante's Peak (1997),1997,Action|Thriller,Action,Thriller,,,
1179,1439,Meet Wally Sparks (1997),1997,Comedy,Comedy,,,,
1180,1440,Amos & Andrew (1993),1993,Comedy,Comedy,,,,
1181,1441,Benny & Joon (1993),1993,Comedy|Romance,Comedy,Romance,,,
1182,1442,Prefontaine (1997),1997,Drama,Drama,,,,
1183,1444,Guantanamera (1994),1994,Comedy,Comedy,,,,
1184,1445,McHale's Navy (1997),1997,Comedy|War,Comedy,War,,,
1185,1446,Kolya (Kolja) (1996),1996,Comedy|Drama,Comedy,Drama,,,
1186,1447,Gridlock'd (1997),1997,Crime,Crime,,,,
1187,1449,Waiting for Guffman (1996),1996,Comedy,Comedy,,,,
1188,1450,Prisoner of the Mountains (1996),1996,War,War,,,,
1189,1453,"Beautician and the Beast, The (1997)",1997,Comedy|Romance,Comedy,Romance,,,
1190,1454,SubUrbia (1997),1997,Comedy|Drama,Comedy,Drama,,,
1191,1456,"Pest, The (1997)",1997,Comedy,Comedy,,,,
1192,1457,Fools Rush In (1997),1997,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1193,1458,Touch (1997),1997,Drama|Fantasy|Romance,Drama,Fantasy,Romance,,
1194,1459,Absolute Power (1997),1997,Mystery|Thriller,Mystery,Thriller,,,
1195,1460,That Darn Cat (1997),1997,Children|Comedy|Mystery,Children,Comedy,Mystery,,
1196,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),1997,Comedy,Comedy,,,,
1197,1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),1996,Documentary,Documentary,,,,
1198,1463,That Old Feeling (1997),1997,Comedy|Romance,Comedy,Romance,,,
1199,1464,Lost Highway (1997),1997,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,Crime,Drama,Fantasy,Film-Noir,Mystery
1200,1465,Rosewood (1997),1997,Action|Drama,Action,Drama,,,
1201,1466,Donnie Brasco (1997),1997,Crime|Drama,Crime,Drama,,,
1202,1468,Booty Call (1997),1997,Comedy|Romance,Comedy,Romance,,,
1203,1473,Best Men (1997),1997,Action|Comedy|Crime|Drama,Action,Comedy,Crime,Drama,
1204,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1997,Children|Comedy,Children,Comedy,,,
1205,1475,Kama Sutra: A Tale of Love (1996),1996,Romance,Romance,,,,
1206,1476,Private Parts (1997),1997,Comedy|Drama,Comedy,Drama,,,
1207,1479,"Saint, The (1997)",1997,Action|Romance|Sci-Fi|Thriller,Action,Romance,Sci-Fi,Thriller,
1208,1480,Smilla's Sense of Snow (1997),1997,Drama|Thriller,Drama,Thriller,,,
1209,1483,Crash (1996),1996,Drama|Thriller,Drama,Thriller,,,
1210,1484,"Daytrippers, The (1996)",1996,Comedy|Drama|Mystery|Romance,Comedy,Drama,Mystery,Romance,
1211,1485,Liar Liar (1997),1997,Comedy,Comedy,,,,
1212,1486,"Quiet Room, The (1996)",1996,Drama,Drama,,,,
1213,1487,Selena (1997),1997,Drama|Musical,Drama,Musical,,,
1214,1488,"Devil's Own, The (1997)",1997,Action|Drama|Thriller,Action,Drama,Thriller,,
